733.376831	1.752417	0.000000	
734.952515	1.752329	0.000000	
736.528076	1.752244	0.000000	
738.103577	1.752161	0.000000	
739.678894	1.752080	0.000000	
741.254150	1.752001	0.000000	
742.829346	1.751925	0.000000	
744.404419	1.751850	0.000000	
745.979370	1.751778	0.000000	
747.554138	1.751707	0.000000	
749.128906	1.751638	0.000000	
750.703552	1.751570	0.000000	
752.278076	1.751504	0.000000	
753.852539	1.751440	0.000000	
755.426880	1.751377	0.000000	
757.001099	1.751316	0.000000	
758.575195	1.751256	0.000000	
760.149170	1.751197	0.000000	
761.723083	1.751139	0.000000	
763.296875	1.751082	0.000000	
764.870544	1.751026	0.000000	
766.444153	1.750971	0.000000	
768.017639	1.750917	0.000000	
769.590942	1.750864	0.000000	
771.164246	1.750812	0.000000	
772.737427	1.750760	0.000000	
774.310425	1.750709	0.000000	
775.883362	1.750659	0.000000	
777.456177	1.750609	0.000000	
779.028870	1.750560	0.000000	
780.601440	1.750511	0.000000	
782.173950	1.750463	0.000000	
783.746277	1.750414	0.000000	
785.318542	1.750367	0.000000	
786.890686	1.750319	0.000000	
788.462708	1.750272	0.000000	
790.034607	1.750224	0.000000	
791.606384	1.750177	0.000000	
793.178101	1.750130	0.000000	
794.749634	1.750083	0.000000	
796.321167	1.750036	0.000000	
797.892456	1.749989	0.000000	
799.463684	1.749942	0.000000	
801.034790	1.749895	0.000000	
802.605774	1.749847	0.000000	
804.176636	1.749799	0.000000	
805.747375	1.749752	0.000000	
807.317993	1.749703	0.000000	
808.888550	1.749655	0.000000	
810.458923	1.749606	0.000000	
812.029175	1.749558	0.000000	
813.599365	1.749509	0.000000	
815.169373	1.749459	0.000000	
816.739319	1.749410	0.000000	
818.309082	1.749360	0.000000	
819.878723	1.749311	0.000000	
821.448364	1.749261	0.000000	
823.017761	1.749211	0.000000	
824.587036	1.749161	0.000000	
826.156250	1.749110	0.000000	
827.725281	1.749060	0.000000	
829.294250	1.749009	0.000000	
830.862976	1.748958	0.000000	
832.431763	1.748908	0.000000	
834.000305	1.748857	0.000000	
835.568665	1.748806	0.000000	
837.137024	1.748754	0.000000	
838.705200	1.748703	0.000000	
840.273254	1.748652	0.000000	
841.841125	1.748600	0.000000	
843.408997	1.748549	0.000000	
844.976563	1.748497	0.000000	
846.544128	1.748446	0.000000	
848.111511	1.748394	0.000000	
849.678833	1.748342	0.000000	
851.245972	1.748290	0.000000	
852.812988	1.748238	0.000000	
854.379883	1.748186	0.000000	
855.946655	1.748134	0.000000	
857.513306	1.748082	0.000000	
859.079773	1.748030	0.000000	
860.646179	1.747978	0.000000	
862.212402	1.747926	0.000000	
863.778503	1.747874	0.000000	
865.344421	1.747822	0.000000	
866.910278	1.747770	0.000000	
868.475952	1.747718	0.000000	
870.041626	1.747666	0.000000	
871.607056	1.747613	0.000000	
873.172241	1.747561	0.000000	
874.737427	1.747509	0.000000	
876.302429	1.747457	0.000000	
877.867371	1.747405	0.000000	
879.432129	1.747353	0.000000	
880.996704	1.747301	0.000000	
882.561218	1.747249	0.000000	
884.125488	1.747197	0.000000	
885.689758	1.747145	0.000000	
887.253784	1.747093	0.000000	
888.817688	1.747041	0.000000	
890.381470	1.746989	0.000000	
891.945129	1.746937	0.000000	
893.508606	1.746885	0.000000	
895.071960	1.746834	0.000000	
896.635132	1.746782	0.000000	
898.198242	1.746730	0.000000	
899.761230	1.746679	0.000000	
901.324036	1.746627	0.000000	
902.886597	1.746576	0.000000	
904.449097	1.746524	0.000000	
906.011536	1.746473	0.000000	
907.573730	1.746422	0.000000	
909.135864	1.746371	0.000000	
910.697754	1.746320	0.000000	
912.259460	1.746269	0.000000	
913.821167	1.746218	0.000000	
915.382629	1.746167	0.000000	
916.943970	1.746116	0.000000	
918.505188	1.746065	0.000000	
920.066223	1.746015	0.000000	
921.627136	1.745964	0.000000	
923.187866	1.745914	0.000000	
924.748413	1.745863	0.000000	
926.308960	1.745813	0.000000	
927.869263	1.745763	0.000000	
929.429382	1.745713	0.000000	
930.989441	1.745663	0.000000	
932.549316	1.745613	0.000000	
934.109009	1.745563	0.000000	
935.668579	1.745514	0.000000	
937.227905	1.745464	0.000000	
938.787231	1.745415	0.000000	
940.346313	1.745365	0.000000	
941.905273	1.745316	0.000000	
943.464050	1.745267	0.000000	
945.022644	1.745218	0.000000	
946.581177	1.745169	0.000000	
948.139465	1.745120	0.000000	
949.697632	1.745072	0.000000	
951.255676	1.745023	0.000000	
952.813599	1.744975	0.000000	
954.371216	1.744926	0.000000	
955.928833	1.744878	0.000000	
957.486145	1.744830	0.000000	
959.043457	1.744782	0.000000	
960.600464	1.744734	0.000000	
962.157410	1.744686	0.000000	
963.714172	1.744639	0.000000	
965.270813	1.744591	0.000000	
966.827271	1.744544	0.000000	
968.383484	1.744497	0.000000	
969.939636	1.744450	0.000000	
971.495605	1.744403	0.000000	
973.051392	1.744356	0.000000	
974.607056	1.744310	0.000000	
976.162476	1.744263	0.000000	
977.717896	1.744217	0.000000	
979.273071	1.744170	0.000000	
980.828003	1.744124	0.000000	
982.382813	1.744078	0.000000	
983.937500	1.744032	0.000000	
985.492004	1.743987	0.000000	
987.046265	1.743941	0.000000	
988.600464	1.743896	0.000000	
990.154480	1.743850	0.000000	
991.708374	1.743805	0.000000	
993.262024	1.743760	0.000000	
994.815552	1.743715	0.000000	
996.368835	1.743670	0.000000	
997.922058	1.743626	0.000000	
999.475098	1.743581	0.000000	
