734	1.63036	3.27E-03
735	1.62912	3.27E-03
736	1.62788	3.27E-03
737	1.62663	3.27E-03
738	1.62539	3.27E-03
739	1.62414	3.27E-03
740	1.62289	3.27E-03
741	1.62163	3.27E-03
742	1.62038	3.27E-03
743	1.61912	3.28E-03
744	1.61786	3.28E-03
745	1.6166	3.28E-03
746	1.61534	3.28E-03
747	1.61407	3.28E-03
748	1.61281	3.28E-03
749	1.61154	3.28E-03
750	1.61027	3.28E-03
751	1.609	3.29E-03
752	1.60772	3.29E-03
753	1.60645	3.29E-03
754	1.60517	3.29E-03
755	1.60389	3.29E-03
756	1.60261	3.29E-03
757	1.60132	3.30E-03
758	1.60004	3.30E-03
759	1.59875	3.30E-03
760	1.59746	3.30E-03
761	1.59617	3.30E-03
762	1.59487	3.30E-03
763	1.59357	3.31E-03
764	1.59228	3.31E-03
765	1.59098	3.31E-03
766	1.58967	3.31E-03
767	1.58837	3.31E-03
768	1.58706	3.32E-03
769	1.58575	3.32E-03
770	1.58444	3.32E-03
771	1.58313	3.32E-03
772	1.58181	3.33E-03
773	1.58049	3.33E-03
774	1.57917	3.33E-03
775	1.57785	3.33E-03
776	1.57653	3.34E-03
777	1.5752	3.34E-03
778	1.57387	3.34E-03
779	1.57254	3.34E-03
780	1.57121	3.35E-03
781	1.56988	3.35E-03
782	1.56854	3.35E-03
783	1.5672	3.35E-03
784	1.56586	3.36E-03
785	1.56451	3.36E-03
786	1.56317	3.36E-03
787	1.56182	3.36E-03
788	1.56047	3.37E-03
789	1.55911	3.37E-03
790	1.55776	3.37E-03
791	1.5564	3.38E-03
792	1.55504	3.38E-03
793	1.55368	3.38E-03
794	1.55232	3.39E-03
795	1.55095	3.39E-03
796	1.54958	3.39E-03
797	1.54821	3.40E-03
798	1.54683	3.40E-03
799	1.54546	3.40E-03
800	1.54408	3.41E-03
801	1.5427	3.41E-03
802	1.54131	3.41E-03
803	1.53993	3.42E-03
804	1.53854	3.42E-03
805	1.53715	3.42E-03
806	1.53576	3.43E-03
807	1.53436	3.43E-03
808	1.53296	3.43E-03
809	1.53156	3.44E-03
810	1.53016	3.44E-03
811	1.52875	3.45E-03
812	1.52735	3.45E-03
813	1.52593	3.45E-03
814	1.52452	3.46E-03
815	1.52311	3.46E-03
816	1.52169	3.47E-03
817	1.52027	3.47E-03
818	1.51884	3.47E-03
819	1.51742	3.48E-03
820	1.51599	3.48E-03
821	1.51456	3.49E-03
822	1.51313	3.49E-03
823	1.51169	3.49E-03
824	1.51025	3.50E-03
825	1.50881	3.50E-03
826	1.50737	3.51E-03
827	1.50592	3.51E-03
828	1.50447	3.52E-03
829	1.50302	3.52E-03
830	1.50157	3.53E-03
831	1.50011	3.53E-03
832	1.49865	3.54E-03
833	1.49719	3.54E-03
834	1.49572	3.55E-03
835	1.49426	3.55E-03
836	1.49278	3.55E-03
837	1.49131	3.56E-03
838	1.48984	3.56E-03
839	1.48836	3.57E-03
840	1.48688	3.57E-03
841	1.48539	3.58E-03
842	1.4839	3.59E-03
843	1.48241	3.59E-03
844	1.48092	3.60E-03
845	1.47943	3.60E-03
846	1.47793	3.61E-03
847	1.47643	3.61E-03
848	1.47492	3.62E-03
849	1.47342	3.62E-03
850	1.47191	3.63E-03
851	1.4704	3.63E-03
852	1.46888	3.64E-03
853	1.46736	3.64E-03
854	1.46584	3.65E-03
855	1.46432	3.66E-03
856	1.46279	3.66E-03
857	1.46126	3.67E-03
858	1.45973	3.67E-03
859	1.45819	3.68E-03
860	1.45665	3.68E-03
